2.71540323286711,6.849
4.7835193753026,11.421
1.83762088800116,2.927
0.1323034199189,-0.006
3.69755269306674,9.907
1.62442484038314,5.391
3.32643267214249,9.408
2.48923147459357,5.179
4.28842586288105,11.006
3.74315982835166,9.757
1.98957910166895,6.301
2.57057177629206,5.883
2.91878163952675,7
2.54121892772738,7.737
3.66935404852552,8.73
3.64295033369005,6.313
0.970648681067008,2.031
2.27446341039672,4.099
2.59308152665615,7.021
0.745428805335484,0.657
3.90969970756202,8.566
0.827164897681644,3.376
2.47611980547623,6.159
1.29587514869296,2.304
3.10879368487348,5.56
2.28555887246109,4.318
1.27727895559139,3.03
2.67200311286124,8.068
0.458107482357471,2.703
2.80766492178283,5.281
4.26099938462106,10.616
3.63745301387048,7.928
2.69348755580042,7.221
3.35808537952303,7.045
4.30341258742455,9.811
2.75963856509395,8.505
4.55341557641433,10.776
2.78374754152916,8.123
4.29168913079603,9.016
2.26381402787152,5.264
0.803079531489027,3.538
1.18607546897267,5.35
3.05871687637036,7.024
2.16860853349654,4.663
3.03577657447396,7.493
1.18327917567871,4.459
4.66762466988681,9.878
3.51704477392707,6.85
3.3781762887206,7.303
1.96817907162588,3.196
3.23751868389425,7.204
2.24627575267095,6.251
4.94985898415035,10.926
0.468074063929249,2.804
2.34187026084288,4.889
3.46841115475739,8.761
4.70909099518233,12.079
3.15755829409686,8.138
3.08557993590289,5.704
3.21764450903366,8.097
0.757663684029214,2.018
1.22334113120493,3.456
2.75071144338536,6.097
1.20653808944217,5.255
2.52031921041536,4.503
4.00625918989984,9.257
3.3175751910629,7.504
0.183866822574317,0.003
1.04014885093563,3.181
2.01561575482515,4.31
4.59119113308985,11.308
3.03995693412239,5.332
1.09149987383755,3.672
1.744577501848,5.037
1.33959690183955,2.004
1.92692963773681,6.239
4.39137556870995,11.23
2.77512388118741,7.585
1.62454033052423,6
3.24267870923635,8.076
3.05201809695283,9.088
0.444813145715247,2.834
1.83402743686253,2.898
4.699762124813,8.437
4.61406756283175,11.552
1.30428644270945,2.949
1.32286645776477,2.722
3.90165398602405,7.237
2.00953895804866,3.746
4.4322795831273,9.4
2.26093531988295,6.87
2.48494263366369,7.017
1.86480933034443,6.679
1.90854770954293,5.661
2.2904282545656,4.96
3.58892472882497,8.328
3.64975634247712,9.276
1.68066031581222,6.079
2.32148973018641,4.157
1.88852856308252,3.661
0.319749124038016,0.952
4.91350976883708,10.18
2.98146591094697,8.432
2.25068417000021,6.204
4.86005294298747,8.788
3.44327196838616,7.956
2.43991684368258,5.929
1.78673230420865,4.158
2.15743972590655,6.998
1.03097385352361,5.029
2.72424954739847,6.667
4.78751043763677,10.858
0.935025848344074,1.799
3.85102397669045,9.895
4.1869025052217,8.325
4.54156870177751,10.376
3.15331535338245,7.784
2.96797224462503,6.751
3.86301322143823,9.744
1.36534324310623,3.994
0.0411880752154592,2.194
1.34209402349827,4.621
2.66927319596825,8.2
1.12570565735022,4.303
4.56245505959166,10.392
0.563692705164338,2.526
1.33171021605365,4.029
2.39898033797849,7.645
3.30467161452461,7.376
4.17973545655869,10.129
3.17356365152829,6.291
4.03420308472473,10.151
2.86210168204864,5.364
2.45855653456556,4.232
4.00756833658516,8.258
2.20525700248445,4.707
0.244348635928208,0.196
4.93730145452878,9.859
3.74624739172593,10.46
2.89322385918852,7.232
1.67083294136025,4.274
2.96675996458917,5.911
4.50822145991755,11.912
4.21472570158981,10.291
4.34208066960616,10.478
0.518185991992424,0.736
3.93655304748193,8.755
2.02980447326162,6.28
1.53483422840472,2.509
0.132601622882518,2.445
3.55227937822848,9.577
4.21813784782565,7.826
0.249439026411198,-0.238
1.22815701527555,1.697
4.75078406902832,10.322
0.550401920502819,3.618
4.78987494136124,9.971
1.72693016828658,4.201
4.40224098078562,8.329
1.38014753745092,4.374
3.57224268330182,8.294
0.248578723745269,2.414
0.536267810778895,0.601
4.29495376764914,11.167
2.12139734055886,5.075
2.81262842502836,5.028
3.66362297152391,7.931
4.8044149123054,12.082
0.295674919449349,3.421
0.597830440074806,0.281
0.654000758182752,4.088
4.01360257758256,10.715
0.800854285842818,3.046
2.62765127241105,6.216
3.54296076458693,7.865
4.95198100262253,10.491
3.05217584650854,5.712
1.45791148659354,5.396
2.75440081800341,6.451
2.70355294995619,7.847
4.50258135430358,10.918
0.354643227684885,1.88
4.9187580301627,11.361
4.52847002531976,9.133
4.69496303526331,10.757
3.35930199127252,9.184
3.63276760408472,9.968
0.466849127221527,3.738
0.677367007978374,0.622
4.05321540803729,10.891
4.22646297903832,9.439
0.514859308138224,0.302
3.77948330556187,7.174
1.60586876879656,3.396
1.19118783528653,2.057
4.19799964449422,10.337
2.10722047404899,6.733
3.29979385884019,9.005
0.178893496062194,2.046
3.70401531477202,9.602
4.98783293343663,9.378
1.92073638195646,4.932
2.64628320476837,4.527
3.9208212420559,10.096
0.811004012073444,2.005
4.50709757649382,11.33
1.55144017732971,5.003
3.39654657112881,7.142
2.2959268974207,4.438
3.3209204403026,7.001
3.41449158529618,7.666
1.21164342344145,3.538
2.71864982539463,6.042
0.821148162171496,3.65
4.53294330356194,8.174
2.86361009021282,6.226
4.22640394489756,8.2
4.8785109490338,10.245
3.98183842768323,8.287
2.77062017461731,4.615
4.36553143709723,10.472
1.33776510344511,4.365
4.70532502445436,11.743
4.95131699808037,10.648
4.58685193090974,10.717
0.186010361110198,2.032
2.92990153436544,6.283
2.10503487869805,4.484
0.227647391238684,2.214
4.62607154968799,8.357
3.75673037293769,10.273
0.301992962244931,2.11
3.61067017665822,6.762
1.4316600143132,5.617
4.82236786052877,10.516
0.746654408603818,4.226
2.98601711407976,8.865
2.32584348261679,4.789
2.056681896578,5.269
4.40244481359776,7.855
1.12444093809627,1.877
2.71481156940128,5.836
4.73801232192686,11.569
3.26670333144694,6.814
0.170485416335491,1.555
1.94427797825891,4.409
4.36959711371674,10.74
1.94156002617294,6.823
3.7345346054602,8.258
3.70553007374775,6.71
1.14888973689386,1.7
4.61901017559665,9.583
0.860202716299412,1.889
4.15126360109071,10.97
2.05422254835742,5.127
3.85168418574898,9.02
1.70010941511494,2.607
4.4566762080186,8.98
4.27713214985034,10.686
0.659515338145003,2.471
3.41183085283182,9.583
0.747897634473955,2.646
2.05183979704438,4.755
2.7497384246995,8.356
2.75901329400441,6.915
3.86499076451168,10.495
3.70375044393929,9.452
4.53837686318669,8.52
2.31857639302517,4.778
2.00401578589279,3.858
4.7195054797043,10.098
0.478073924103577,1.963
2.79373779840428,7.952
1.58697658506038,5.292
4.7238532554796,10.782
3.09450979276271,7.265
2.32192924590047,4.84
4.3951576759216,10.551
3.66342603332114,8.838
2.94607715550173,7.998
0.503221784896061,3.478
0.10939140279017,-0.675
0.421484873387917,2.305
2.27576386323102,4.345
0.941593172927249,4.342
0.375628953791136,3.464
1.6453335520452,5.68
1.13643489615548,1.428
1.68585513444147,4.481
2.76223687026589,5.98
4.84155672223572,8.964
1.13614841874016,2.265
2.00072832798666,3.238
4.95385726592219,9.833
2.31009252062442,7.362
4.92265226156192,12.072
2.49220159793782,4.137
4.94001954839778,12.753
2.69049701140604,8.101
0.664482466964589,0.513
1.69601599079356,3.71
3.64504158052084,9.156
